60756, AS22773, nauslaneworleans, 2016-07-01, 2019-02-01, 0.394362, 15.903265, 10.875780, https://viz.measurementlab.net/location/nauslaneworleans?aggr=month&isps=AS22773&start=2015-07-01&end=2019-02-01
60746, AS7738, sabr, 2013-03-01, 2015-10-01, 0.501873, 1.152602, 0.612518, https://viz.measurementlab.net/location/sabr?aggr=month&isps=AS7738&start=2012-03-01&end=2015-10-01
59945, AS23700, asid, 2016-11-01, 2019-04-01, 0.563022, 4.218338, 2.351718, https://viz.measurementlab.net/location/asid?aggr=month&isps=AS23700&start=2015-11-01&end=2019-04-01
59410, AS20057, nausgaatlanta, 2016-05-01, 2019-04-01, 0.434717, 7.645135, 4.773871, https://viz.measurementlab.net/location/nausgaatlanta?aggr=month&isps=AS20057&start=2015-05-01&end=2019-04-01
59003, AS11486x, nausdc, 2017-03-01, 2019-01-01, 0.398709, 32.760228, 21.165540, https://viz.measurementlab.net/location/nausdc?aggr=month&isps=AS11486x&start=2016-03-01&end=2019-01-01
57684, AS13367x, nauswa, 2012-06-01, 2015-03-01, 0.611116, 12.794103, 6.864931, https://viz.measurementlab.net/location/nauswa?aggr=month&isps=AS13367x&start=2011-06-01&end=2015-03-01
56766, AS11486x, naustn, 2017-02-01, 2019-01-01, 0.402283, 6.434580, 4.116780, https://viz.measurementlab.net/location/naustn?aggr=month&isps=AS11486x&start=2016-02-01&end=2019-01-01
56390, AS2497, as, 2016-07-01, 2019-03-01, 0.436822, 11.447673, 6.772481, https://viz.measurementlab.net/location/as?aggr=month&isps=AS2497&start=2015-07-01&end=2019-03-01
55359, AS4134, as, 2013-12-01, 2017-05-01, 0.429247, 0.383848, 0.219687, https://viz.measurementlab.net/location/as?aggr=month&isps=AS4134&start=2012-12-01&end=2017-05-01
54502, AS9198, as, 2014-07-01, 2016-09-01, 0.377723, 2.861931, 1.870189, https://viz.measurementlab.net/location/as?aggr=month&isps=AS9198&start=2013-07-01&end=2016-09-01
54271, AS4766, as, 2016-10-01, 2019-04-01, 0.365112, 11.590044, 7.358385, https://viz.measurementlab.net/location/as?aggr=month&isps=AS4766&start=2015-10-01&end=2019-04-01
53172, AS7738, sa, 2013-04-01, 2016-03-01, 0.381719, 1.141699, 0.742236, https://viz.measurementlab.net/location/sa?aggr=month&isps=AS7738&start=2012-04-01&end=2016-03-01
52696, AS54614, nacaon, 2016-04-01, 2019-04-01, 0.334659, 10.318747, 7.025491, https://viz.measurementlab.net/location/nacaon?aggr=month&isps=AS54614&start=2015-04-01&end=2019-04-01
51800, AS13285, eugb, 2013-03-01, 2015-10-01, 0.408883, 5.178702, 3.349859, https://viz.measurementlab.net/location/eugb?aggr=month&isps=AS13285&start=2012-03-01&end=2015-10-01
51712, AS13367x, nauscafremont, 2016-06-01, 2019-02-01, 0.394704, 25.860989, 16.614429, https://viz.measurementlab.net/location/nauscafremont?aggr=month&isps=AS13367x&start=2015-06-01&end=2019-02-01
51127, AS11486x, nausal, 2016-07-01, 2019-02-01, 0.462391, 6.825757, 4.395495, https://viz.measurementlab.net/location/nausal?aggr=month&isps=AS11486x&start=2015-07-01&end=2019-02-01
50076, AS4773, assg, 2017-03-01, 2019-01-01, 0.632500, 90.251411, 39.760044, https://viz.measurementlab.net/location/assg?aggr=month&isps=AS4773&start=2016-03-01&end=2019-01-01
49590, AS8708, eu, 2014-06-01, 2017-02-01, 0.306932, 21.511764, 14.909115, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS8708&start=2013-06-01&end=2017-02-01
49155, AS8359, euru, 2015-09-01, 2018-10-01, 0.332805, 7.112183, 4.618544, https://viz.measurementlab.net/location/euru?aggr=month&isps=AS8359&start=2014-09-01&end=2018-10-01
47918, AS6128, nausnybrooklyn, 2014-06-01, 2017-06-01, 0.307837, 23.876166, 16.526204, https://viz.measurementlab.net/location/nausnybrooklyn?aggr=month&isps=AS6128&start=2013-06-01&end=2017-06-01
47336, AS20115, nausca, 2014-05-01, 2017-05-01, 0.378206, 19.731517, 12.375597, https://viz.measurementlab.net/location/nausca?aggr=month&isps=AS20115&start=2013-05-01&end=2017-05-01
46638, AS855, nacans, 2015-11-01, 2019-04-01, 0.588452, 17.060763, 8.508048, https://viz.measurementlab.net/location/nacans?aggr=month&isps=AS855&start=2014-11-01&end=2019-04-01
45729, AS4804, oc, 2011-12-01, 2014-08-01, 0.509657, 4.334516, 2.401307, https://viz.measurementlab.net/location/oc?aggr=month&isps=AS4804&start=2010-12-01&end=2014-08-01
44812, AS38285, oc, 2013-12-01, 2017-12-01, 0.754651, 2.375655, 1.034318, https://viz.measurementlab.net/location/oc?aggr=month&isps=AS38285&start=2012-12-01&end=2017-12-01
42104, AS15557, eu, 2014-03-01, 2017-12-01, 0.873768, 26.342899, 8.855218, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS15557&start=2013-03-01&end=2017-12-01
40149, AS11486x, nausor, 2016-07-01, 2019-01-01, 0.526088, 7.654843, 4.743381, https://viz.measurementlab.net/location/nausor?aggr=month&isps=AS11486x&start=2015-07-01&end=2019-01-01
39693, AS50266, eu, 2015-06-01, 2019-04-01, 0.755409, 98.117826, 25.174526, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS50266&start=2014-06-01&end=2019-04-01
39624, AS9318, as, 2015-09-01, 2017-10-01, 0.350278, 7.915141, 5.142639, https://viz.measurementlab.net/location/as?aggr=month&isps=AS9318&start=2014-09-01&end=2017-10-01
39302, AS12025, na, 2016-09-01, 2018-11-01, 0.334019, 16.537217, 11.013477, https://viz.measurementlab.net/location/na?aggr=month&isps=AS12025&start=2015-09-01&end=2018-11-01
38696, AS4837, as, 2011-03-01, 2013-01-01, 0.367164, 0.320198, 0.202632, https://viz.measurementlab.net/location/as?aggr=month&isps=AS4837&start=2010-03-01&end=2013-01-01
38545, AS8151, na, 2013-02-01, 2015-10-01, 0.428797, 2.219358, 1.444108, https://viz.measurementlab.net/location/na?aggr=month&isps=AS8151&start=2012-02-01&end=2015-10-01
38505, AS15557, eufr, 2014-03-01, 2017-11-01, 0.778366, 18.788511, 8.407411, https://viz.measurementlab.net/location/eufr?aggr=month&isps=AS15557&start=2013-03-01&end=2017-11-01
38280, AS13285, eu, 2013-05-01, 2016-06-01, 0.329976, 5.413361, 3.724051, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS13285&start=2012-05-01&end=2016-06-01
37993, AS4837, ascn, 2011-05-01, 2013-03-01, 0.322438, 0.321920, 0.218121, https://viz.measurementlab.net/location/ascn?aggr=month&isps=AS4837&start=2010-05-01&end=2013-03-01
37964, AS5410, eu, 2014-04-01, 2019-02-01, 0.753155, 26.590562, 7.501428, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS5410&start=2013-04-01&end=2019-02-01
37353, AS6614, na, 2016-03-01, 2019-03-01, 0.660363, 5.930210, 2.430201, https://viz.measurementlab.net/location/na?aggr=month&isps=AS6614&start=2015-03-01&end=2019-03-01
37277, AS22561, nauswi, 2016-05-01, 2018-05-01, 0.409721, 5.221319, 3.437975, https://viz.measurementlab.net/location/nauswi?aggr=month&isps=AS22561&start=2015-05-01&end=2018-05-01
